Gate_1,Gate_2,Delay,θ1,θ2
1,1,133000,3.436690596120873,-0.11272414867023177
1,2,133000,0.34990602372630986,0.40123012481747805
2,0,133000,1.3278655635544294,-0.042554702094225516
2,1,133000,1.3581385277152698,0.28372255611154407
2,2,133000,1.1844101297823788,0.6095469549487887
0,0,134000,2.937031491971594,0.25074207535271564
0,1,134000,0.002707957802253273,0.14809803324318596
0,2,134000,3.0846305980164823,2.034701607024668
1,0,134000,0.17185042469750547,0.16670972577119417
1,1,134000,2.8241390862438784,0.1755301810685578
1,2,134000,3.662623119155399,-1.5639266653340618
2,0,134000,0.1989699373657234,-0.20909019354774894
2,1,134000,0.9847889725348249,-0.2732685597305245
2,2,134000,0.7822750550394552,0.003655073393676312
0,0,135000,2.808929035750087,0.017258801984968264
0,1,135000,0.35306370475229426,0.14058741322130294
0,2,135000,0.081767492977084,-0.30537090225160846
1,0,135000,0.07387976341175029,0.27878883542297006
1,1,135000,0.392633739817529,0.023412892300946512
1,2,135000,3.379250306643358,1.1149391652621012
2,0,135000,2.7135519285677097,-0.15522108373195498
2,1,135000,-0.33682986072015086,0.006200830502444076
2,2,135000,-0.04504578700945513,0.41352059432779303
0,0,136000,3.2493210756790076,0.4222705930224025
0,1,136000,-0.23060981268699748,0.016442194848622707
0,2,136000,2.807469004967112,1.4662896930389109
1,0,136000,0.9387339371163861,-0.02574263330527439
1,1,136000,-0.4685896105361168,-0.17477627706679222
1,2,136000,2.6157316898405356,1.646113536384755
2,0,136000,3.594665470392873,3.2364642878470873
2,1,136000,2.077590437219207,-0.30115706903023104
2,2,136000,0.6406214118817256,1.0992367540614563
0,0,137000,2.914955051678838,-0.3002403997061519
0,1,137000,-0.06551727640260137,-0.38316416406547377
0,2,137000,3.108492219067246,-0.49193445401949576
1,0,137000,-0.4111932105075211,-0.10056792504751778
1,1,137000,3.178463983303346,0.007656409579015919
1,2,137000,2.9313908012693486,1.6595115277450374
2,0,137000,0.4627987054372607,0.13146047866428417
2,1,137000,0.04473723453186408,0.15693892370627827
2,2,137000,0.5209268188941019,1.468002268753696
0,0,138000,2.517505712145861,0.2422633495634665
0,1,138000,-0.47683064805579584,-0.21459896757336233
0,2,138000,-0.35662776109317484,-0.3142896019604239
1,0,138000,0.001922492494990275,-0.30259005169616077
1,1,138000,2.383163429750151,0.20365115756969931
1,2,138000,1.3516655178569768,0.5680569323693746
2,0,138000,0.9481806846574489,-0.020039747360841697
2,1,138000,-0.41100564824181696,0.05788803102766233
2,2,138000,-0.10521219782792393,1.584971298138014
0,0,139000,3.5749607022047654,3.063772199248937
0,1,139000,-0.1265717194539339,-0.3170003917936035
0,2,139000,0.2711067837823521,-0.18637374391231135
1,0,139000,-0.2882129936759701,0.17202658107233987
1,1,139000,2.6975121530976613,0.10017480380018144
1,2,139000,0.3807573911364206,0.8006208938580895
2,0,139000,0.9152395035305484,-0.4352987233614036
2,1,139000,0.017284909213492308,-0.025282652846312065
2,2,139000,0.6869530110328831,1.087043576747287
0,0,140000,1.7598185676849882,0.5753719877437413
0,1,140000,2.765397294573772,3.3934561903135685
0,2,140000,0.2515747629728437,0.17645419939175
1,0,140000,3.0186544874880505,3.0732460779249986
1,1,140000,2.3089706793383638,3.4953763196428254
1,2,140000,1.0516374887195339,0.8647838785661329
2,0,140000,1.0297460210378504,-0.14002495332785814
2,1,140000,0.41300071725140625,-0.20800265654613206
2,2,140000,1.8748344436761502,1.5717344029526288
0,0,141000,3.4428895342902237,0.006216222220601468
0,1,141000,0.056426300436629176,0.4395005899839437
0,2,141000,2.809974470210172,0.02826397232716567
1,0,141000,-1.1814131648874875,0.7107415029982684
1,1,141000,3.1184481519155898,0.1274078038523715
1,2,141000,2.87182223125214,0.5928259711779343
2,0,141000,1.030242043230606,-0.17436098649228596
2,1,141000,2.1500346248539524,-0.19178420662531992
2,2,141000,-0.5457740392735179,0.9770532589179602
0,0,142000,1.919818042553077,0.38987546723386496
0,1,142000,3.3163497056687667,3.1345607650472878
0,2,142000,0.07058191785473532,0.7773373207191223
1,0,142000,2.2760539607496004,0.11874809593261336
1,1,142000,3.3783288860102747,0.23188811533104214
1,2,142000,-0.5568650921998952,0.0887066252082574
2,0,142000,0.2639431325270547,3.055849060778765
2,1,142000,-0.3924042752518226,0.16779399619426866
2,2,142000,2.306270124617449,0.8315055324319214
0,0,143000,2.8269103750892444,3.1520704901927
0,1,143000,-3.1757950545224163,3.1830747199433
0,2,143000,3.068069697378645,-0.5653325228715049
1,0,143000,1.3697032069811663,0.028385183741149546
1,1,143000,2.267902574691887,0.3855285807840384
1,2,143000,-0.10671129811648261,2.0009567617305386
2,0,143000,-0.49371604846063677,3.3604411426117458
2,1,143000,2.563418328002545,2.915824399474102
2,2,143000,0.4351009597869267,0.6986045848284504
0,0,144000,3.357303727762057,0.13567697218957125
0,1,144000,0.13781860329172807,-0.28879567925269484
0,2,144000,0.16656812146253566,0.19477804128844436
1,0,144000,0.416103556374507,0.16827579654368532
1,1,144000,2.0619760086960306,0.45174555366011143
1,2,144000,0.4303755643124996,0.14915184730566655
2,0,144000,1.145613688866751,0.02739411580980975
2,1,144000,-0.22999740498283436,0.20802258465768758
2,2,144000,2.1842422492146523,-0.05047334600216423
0,0,145000,3.2301034768867476,3.0009018225555986
0,1,145000,1.8101684643228562,-0.028633172487808254
0,2,145000,0.27822331117042104,0.7205294689318442
1,0,145000,2.2330759143787504,-0.027071819270413973
1,1,145000,-0.6097855378879418,-0.005912718123586591
1,2,145000,0.6068816932049442,2.0599880671981725
2,0,145000,0.47302591757925555,0.04741623985662628
2,1,145000,1.2207654349160333,-0.050701735546250674
2,2,145000,1.8061445414183759,0.6701233194136312
0,0,146000,2.966657274885241,0.09394542886351583
0,1,146000,1.3696395631893916,0.08520670357823347
0,2,146000,3.6657364773769046,0.8115666945192642
1,0,146000,3.724600248364635,-0.11189146568420394
1,1,146000,3.2892336838712977,-0.10905092946627662
1,2,146000,0.2917762712300589,-0.4179774480522924
2,0,146000,1.1817173289428038,-0.3744940035066031
2,1,146000,-0.6864592775587622,0.10515422232874469
2,2,146000,1.3917050800919128,0.1739059535610209
0,0,147000,1.5064647729397596,0.4568928728061463
0,1,147000,0.5995402746028473,0.03305534475614129
0,2,147000,3.111430272081777,-0.9410455291441772
1,0,147000,2.559583879872658,-0.14063733870316567
1,1,147000,3.26637610045037,-0.2184819013230161
1,2,147000,-0.32569757882506184,-0.3379456263121423
2,0,147000,1.8004418817157575,-0.14694055608553558
2,1,147000,0.23832026499432796,0.13089593288275614
2,2,147000,2.301387002773217,1.6190593152453636
0,0,148000,0.07625337999837403,0.17888794019101398
0,1,148000,0.23713531486990103,-0.32231639013654606
0,2,148000,0.3399392942246666,1.0187167864263407
1,0,148000,0.3627215441950765,0.13661825510798567
1,1,148000,3.588294832659954,2.89136368906417
1,2,148000,3.1965425953189937,0.003240167141620512
2,0,148000,-0.04593998290253759,-0.27376123741196534
2,1,148000,1.213940523042197,0.07596803415780193
2,2,148000,0.8503708510411346,1.0797983714073747
0,0,149000,-1.0469218016480981,3.2959092502599265
0,1,149000,2.451610328717573,-0.23600787925389333
0,2,149000,3.0102359300176857,0.4469854671383845
1,0,149000,0.352928988936755,0.2808169609037921
1,1,149000,0.3314208773616108,0.3054098703442009
1,2,149000,3.1174478710815783,-1.2540590676584906
2,0,149000,2.7362553584193607,0.12817263597498285
2,1,149000,1.3678114373974155,0.3005191281555864
2,2,149000,1.5069383782606225,-0.9364814271914139
0,0,150000,3.203355013687478,3.009445249924106
0,1,150000,2.261980952122405,-0.12100474125089933
0,2,150000,3.2767394560386562,2.4929613495798795
1,0,150000,3.053803100584883,-0.030901394668708115
1,1,150000,-0.22133326639253942,-0.017998760078618663
1,2,150000,2.566187564717525,1.8364518498959126
2,0,150000,-0.020151218918653013,-0.4321506236849792
2,1,150000,2.1258696025735184,-0.026871054494097532
2,2,150000,0.1059450364908433,0.02953591387491786
0,0,151000,3.0899357048817513,3.1980337637868472
0,1,151000,3.229811738407598,0.13993161679748542
0,2,151000,3.069550547688663,0.17893177624756848
1,0,151000,2.8733843201811426,3.3296631626544633
1,1,151000,1.9572945635514551,0.5048090462205317
1,2,151000,0.1503351962234045,0.4413602457888394
2,0,151000,0.022277344272073247,0.28436606708932194
2,1,151000,1.3581408012238023,-0.1529731263094785
2,2,151000,1.861642676155783,-0.1502908615709778
0,0,152000,3.0484026356151586,0.09477414658301535
0,1,152000,2.815108449136508,0.1197075756258044
0,2,152000,3.248308307180764,3.043798583528355
1,0,152000,0.37441408167403933,-0.24508819233087345
1,1,152000,3.659252239506748,2.8642198220655697
1,2,152000,3.37519905861317,3.414254478249719
2,0,152000,1.8568622297003368,-0.08678150444875883
2,1,152000,0.13693525658995057,0.3559647701131283
2,2,152000,0.16248804577357365,0.2254589243021094
0,0,153000,1.9147246742188369,0.1624466954551744
0,1,153000,1.4325956223130942,-0.05936070408418902
0,2,153000,2.956724226541208,1.6736992686217118
1,0,153000,-0.19466388930872466,0.020043746482328106
1,1,153000,0.0004756725443405923,-0.10043671322805117
1,2,153000,0.5647544389450153,0.729655808792786
2,0,153000,1.3576008606179948,0.40830096388070025
2,1,153000,0.7619845839619573,0.09772527799457228
2,2,153000,0.41734261559758357,0.5532280129245524
0,0,154000,2.194711716379971,-0.03846266478722536
0,1,154000,2.6487144082227565,3.0118506256382727
0,2,154000,2.5587547212637762,-0.709297084753945
1,0,154000,-0.23431007553228178,-0.11282854485713634
1,1,154000,3.03479694012578,0.0962181915279395
1,2,154000,3.14094225147362,3.5369755508919862
2,0,154000,1.749582816086089,0.058939462630355106
2,1,154000,0.6773960315307582,0.24124831176505712
2,2,154000,1.6158497025936351,1.3105910339023619
0,0,155000,3.2942523932197525,0.06751914714879421
0,1,155000,2.9125089806426803,-0.009344349654090903
0,2,155000,3.682032703723175,2.110616712562149
1,0,155000,0.0028083163730500027,0.6396300501154295
1,1,155000,3.049595935312279,0.007569388222973093
1,2,155000,0.022156026040871996,0.9998374051894477
2,0,155000,0.8011116353164847,0.2696321586699537
2,1,155000,1.1907966776135641,0.2562850032597159
2,2,155000,0.7580527232350566,1.4263197531318734
0,0,156000,3.054853812846424,3.1891809532511677
0,1,156000,-0.3406631076438657,2.9929545995409637
0,2,156000,2.5351164247114815,1.7760286331949429
1,0,156000,3.297127930988635,0.14729387998625512
1,1,156000,3.186387088763582,-0.0004294268860379602
1,2,156000,0.4393621943746955,0.12055158366558767
2,0,156000,0.4786257015171979,0.4801776215179508
2,1,156000,2.224885883083802,-0.31844059167853783
2,2,156000,0.39888908230606196,0.46957148081552885
0,0,157000,0.07566440083352784,0.13997979716531334
0,1,157000,3.2377535940855324,-0.02434083083535915
0,2,157000,3.5403282942657217,0.21577869697229246
1,0,157000,1.2439690726383583,3.2546389726831544
1,1,157000,2.878540687674169,0.06986716379879769
1,2,157000,3.118946568355249,0.5486910625695064
2,0,157000,2.065595305883241,-0.6171589153030822
2,1,157000,0.43148436216695585,-0.13845681087234307
2,2,157000,1.6506845369238734,0.8567727102271634
0,0,158000,0.23064230169377156,0.26644722353766737
0,1,158000,0.2914466568476503,0.13794743077704252
0,2,158000,3.11125694233417,1.1847725572226069
1,0,158000,2.195452253515716,-0.06062126400727532
1,1,158000,3.5054429449382494,0.20285782685821138
1,2,158000,2.791554103706782,1.9175125715593409
2,0,158000,0.7220858478718342,-0.028797934374923163
2,1,158000,0.3727135991455396,-0.17409287301042828
2,2,158000,0.8106710245011056,0.6731470687414174
0,0,159000,-0.07432445758288155,0.08258803943783648
0,1,159000,1.4504144414233058,-0.02944737300415485
0,2,159000,2.649262539475798,1.8464763389048269
1,0,159000,0.7262575821670869,-0.018499678361148176
1,1,159000,-0.17425356157521635,-0.18879461553132473
1,2,159000,1.4399383438902318,1.766758002615137
2,0,159000,2.9305037577087556,3.200118793787522
2,1,159000,0.8404512249955531,-0.2313358372900473
2,2,159000,0.5703711359961458,0.003088478646076806
0,0,160000,2.5311027011647544,0.09975741065672261
0,1,160000,3.2718050473683715,-0.003171898416271753
0,2,160000,-3.246033106744872,-2.496164121205247
1,0,160000,-0.5720807799161612,2.879501170674667
1,1,160000,1.0884755988779078,0.23051806359871324
1,2,160000,2.684719601243904,1.9913796708013092
2,0,160000,1.7073045636682769,0.07440879008649662
2,1,160000,1.1544481845637997,0.0601320095086432
2,2,160000,0.28178421172759505,0.22088535789201527
0,0,161000,0.14751679166932077,0.21118957780326716
0,1,161000,0.5185996380297323,0.18940433238111018
0,2,161000,3.587266977710891,1.975547483694321
1,0,161000,3.267332677347473,-0.0072508104918951
1,1,161000,3.0274761782804926,-0.06709180152133885
1,2,161000,2.8245313026327725,1.489269648608703
2,0,161000,0.6917019418663624,0.08833342466751139
2,1,161000,1.6871907012716731,0.22898725528909716
2,2,161000,1.923279926310121,0.8747535691025129
0,0,162000,3.0725236087019905,3.116715750864521
0,1,162000,-1.9318213717550619,0.4678090121291296
0,2,162000,2.8003787803231366,1.891142988253175
1,0,162000,3.581861287090322,-0.24748177223675255
1,1,162000,-0.09819611806900676,3.302233547210917
1,2,162000,3.1024194345647453,-0.4098154148355635
2,0,162000,3.0648183429667513,2.9097806492922524
2,1,162000,1.0627825950766818,0.15101719226379123
2,2,162000,1.3881870217763643,2.7894794306921287
0,0,163000,1.9782183337171024,0.4606512402820985
0,1,163000,0.2455141870282162,-0.27041306207396404
0,2,163000,3.421176601907789,-0.8657756887295548
1,0,163000,0.67114453239311,0.40014369529417426
1,1,163000,3.067632246254001,-0.11197573614519664
1,2,163000,3.276407313856521,1.5954582068813505
2,0,163000,2.222826526996909,0.21870458043176705
2,1,163000,1.4285740602712749,-0.1290537059976031
2,2,163000,0.7528601099979652,1.2267612184133776
0,0,164000,1.8493229209088924,0.3389319425502714
0,1,164000,-0.35870112309551877,-0.3329247097713793
0,2,164000,-0.03579264717892059,0.2709631103741247
1,0,164000,2.051456218114557,0.11890751709727561
1,1,164000,1.8492799014025163,0.28370687261612004
1,2,164000,2.907227605707178,-0.10827714052613935
2,0,164000,1.5220461349131078,0.08618292836527154
2,1,164000,1.94790796413741,-0.300325599008732
2,2,164000,0.16450279799422907,0.2418349989283082
0,0,165000,2.7324190538269906,0.023616794346890495
0,1,165000,0.4748721319423165,-0.1267118052591981
0,2,165000,3.294489748251335,1.2322430673021232
1,0,165000,2.694688270754508,-0.06107051971611045
1,1,165000,0.049998399902225425,0.04509352835832422
1,2,165000,3.236123873353942,1.1410905277020849
2,0,165000,1.9014676624607212,-0.25425430868094345
2,1,165000,-1.0370428021694549,0.1842410058287523
2,2,165000,0.47469221841226683,0.32135721416902413
0,0,166000,2.5761935339394704,0.11038624659940252
0,1,166000,2.1425940972341238,0.13521313314240313
0,2,166000,2.8720178387510042,2.6261097174460533
1,0,166000,2.7360661822810495,3.0194630927319523
1,1,166000,1.556911869975584,0.31551896199985835
1,2,166000,2.5849986181202795,1.1559674370465411
2,0,166000,0.30686188557525607,-0.0919737400467573
2,1,166000,-1.470768516313687,-0.4022911761788544
2,2,166000,0.6767469104224956,0.7768498841734613
0,0,167000,1.34037952630745,0.2220058378053455
0,1,167000,0.6291105456555542,-0.19802743303665646
0,2,167000,1.0491804047086208,0.11541787350026077
1,0,167000,2.983817175606261,0.17935674599560592
1,1,167000,-0.31311637362170824,-0.1039965214435748
1,2,167000,2.963752977483268,3.350828718880453
2,0,167000,-0.9833710436095374,-0.1028058680274647
2,1,167000,0.13508860355711474,-0.1657810448917044
2,2,167000,0.5596467387121878,1.222352455300512
0,0,168000,3.183998343054295,0.1588912445026441
0,1,168000,3.1047724250233,3.1124453432733263
0,2,168000,-0.08605178434981924,-0.11330903686122584
1,0,168000,0.4325200696800563,-0.2805285288681548
1,1,168000,-0.027812241568465047,0.4107632032352305
1,2,168000,3.1940531615931853,2.101262777221889
2,0,168000,1.1279427630032703,0.2093409264296793
2,1,168000,0.07131752912758184,3.1000571028022903
2,2,168000,1.356590378391565,0.32195295464938317
0,0,169000,2.225182111764595,-0.002361834236410204
0,1,169000,2.7956900317133995,-0.14492147786751114
0,2,169000,-0.030330927431351875,0.47598988989035973
1,0,169000,2.6826287297084908,0.1905408147333738
1,1,169000,3.4523521814919027,0.03457465237855053
1,2,169000,3.3362617964101267,2.5714372508084
2,0,169000,0.2022216343316265,0.03182404981790346
2,1,169000,-1.4904467325251074,-0.08647989976035841
2,2,169000,0.9377778555270384,0.39242342210294173
0,0,170000,3.5704732732342186,2.991170944190999
0,1,170000,0.006190493316211232,-0.05215413227340458
0,2,170000,3.6277716289850543,1.350661898442092
1,0,170000,2.641483625315061,0.05195283907324725
1,1,170000,2.3992650972473752,0.15340739927961056
1,2,170000,3.026271426564564,1.4006668978357295
2,0,170000,0.29894783377704787,-0.04783520070446455
2,1,170000,0.4952569111934332,-0.12917174800576814
2,2,170000,1.3236602172578718,2.4095271406581538
0,0,171000,3.1722348740061674,-0.31237101394016437
0,1,171000,2.7097032052798053,0.06666565623496958
0,2,171000,3.073693584666522,0.8749620874317016
1,0,171000,2.6679142838534275,-0.17606941423003547
1,1,171000,3.2240844338667953,0.00029932697733881745
1,2,171000,3.2212814589090835,-0.8346889242013033
2,0,171000,0.1373865803163362,-0.14113002805778105
2,1,171000,-1.685384747320316,2.9957585224954304
2,2,171000,0.3466365819589793,0.17619530671091885
0,0,172000,2.6493038487416447,-0.03157421736249317
0,1,172000,3.799262631246367,3.1501632274588136
0,2,172000,3.3109551183348285,1.924050984916004
1,0,172000,-0.4174323472776409,-0.2669022117037555
1,1,172000,1.6535051906131983,0.4218099644082906
1,2,172000,2.949486313401581,0.2817188324142768
2,0,172000,-0.03740537889529142,0.38110893039852967
2,1,172000,2.4005387831873235,0.3242375812561358
2,2,172000,-0.4028529375602919,1.4996493121839627
0,0,173000,3.495353519947865,0.0218779231537901
0,1,173000,1.6589739743299066,-0.09001975837625624
0,2,173000,0.40660673126958313,0.4245607295374075
1,0,173000,1.472554241919026,0.04962083334274241
1,1,173000,3.685212458154303,2.9417216688793624
1,2,173000,3.2585061826663173,1.911285580661152
2,0,173000,2.1228495563681906,-0.0005254812884011808
2,1,173000,0.5197779022043639,0.07088609903933848
2,2,173000,1.8202989960183273,1.1749300154039297
0,0,174000,2.6849206699928154,0.20998818994762478
0,1,174000,-0.18965581988249833,-0.509055447517367
0,2,174000,2.876386307553507,1.433811483152565
1,0,174000,2.0109183067874885,0.042485374052888325
1,1,174000,2.6043475706548933,3.0411935351783494
1,2,174000,3.1279002038527723,1.4814814510920018
2,0,174000,1.8746833990083605,0.018275836649030337
2,1,174000,1.8649581278630587,-0.019165334544035795
2,2,174000,-0.8483951575772175,0.35375877383466936
0,0,175000,0.0999882083675747,-0.0960021390366972
0,1,175000,3.2946133743997943,-0.07056720341293915
0,2,175000,3.1385590481583883,2.4124145079833617
1,0,175000,3.0375118415370146,-0.10034956171712141
1,1,175000,2.4847589226301623,3.3464671502571783
1,2,175000,0.17211082172330514,0.4260908296087541
2,0,175000,1.6255559236920012,0.2756933865267972
2,1,175000,0.6242970744871212,0.2481523387959894
2,2,175000,1.818600832234045,0.9296333556869768
0,0,176000,1.5689435823382576,0.4134928141129822
0,1,176000,2.2548347226673986,-0.12830670063310626
0,2,176000,0.27961975828590774,-0.24646552870997995
1,0,176000,2.9912030270482357,3.0594610509927964
1,1,176000,1.8082485046166747,0.12642337978458199
1,2,176000,0.6980253443000228,0.28576173211901146
2,0,176000,-0.7608942037125056,-0.08886642874952716
2,1,176000,2.0953378841986687,0.004374982589803515
2,2,176000,0.7865027665932522,0.4557519800240918
0,0,177000,2.578876907406499,-0.10414848170763068
0,1,177000,0.17878601072719164,0.32529254252347656
0,2,177000,2.6121402436661603,1.4263722816658484
1,0,177000,2.097065260318479,-0.0040491423444440604
1,1,177000,2.7863703776478657,3.1397010881680947
1,2,177000,3.4183305417399628,0.7367018177759125
2,0,177000,1.562493368890851,-0.503699662296302
2,1,177000,1.005856260923241,-0.3018209813996456
2,2,177000,2.0858286876507646,-0.019199114300021674
0,0,178000,1.8299141082509665,0.37329965730234843
0,1,178000,2.447005198357384,0.011983270695850463
0,2,178000,-0.509218033738149,-0.04002196107902642
1,0,178000,2.473593799924864,-0.3641109107369344
1,1,178000,3.3222002237222585,-0.03468127944886926
1,2,178000,3.168955024089424,0.05119267673638713
2,0,178000,1.821148848433451,0.12320899770184825
2,1,178000,-0.4345091355105952,-0.06974305946778354
2,2,178000,0.14804838546496377,1.7874739898098655
0,0,179000,1.9084146619047595,0.09179884642124139
0,1,179000,0.2609828954132249,-0.533449703620669
0,2,179000,0.07336638464221162,1.1287600455079807
1,0,179000,3.1626372588366043,0.16134335993636312
1,1,179000,1.2648874065481484,-0.041908997995982564
1,2,179000,3.4391869383197275,1.8547642904406032
2,0,179000,-1.115748166150324,0.3160335936863419
2,1,179000,1.4082694012256185,-0.13133606383957058
2,2,179000,1.3000739650978714,1.2528460211382277
0,0,180000,3.433668973317251,-0.0034580034131688497
0,1,180000,0.3587649243184704,0.024685074363409727
0,2,180000,3.518452741888761,-0.13222914476333986
1,0,180000,-0.4082246621935833,-0.22382028889785346
1,1,180000,1.73704992778843,-0.18415382823410167
1,2,180000,3.334689702570148,0.9809179360076328
2,0,180000,0.55812306697638,-0.02456718594628368
2,1,180000,1.9494665963005877,-0.2600389667644267
2,2,180000,0.4312081108084527,0.05784106679778738
0,0,181000,1.7544443512196441,0.2006130865101164
0,1,181000,0.6069897491928451,-0.07351057462599844
0,2,181000,2.8797970506358963,1.1973487633254005
1,0,181000,2.345157640345089,0.009476360476001765
1,1,181000,2.117071970378238,0.24108813206303564
1,2,181000,3.0833923429312873,1.802525587041238
2,0,181000,2.062317850852902,3.2513431645687962
2,1,181000,1.36768575774692,0.07915836456993121
2,2,181000,-0.19599258627752847,-0.4895174247658235
0,0,182000,3.138944597210699,-0.07869262478371862
0,1,182000,1.7883023667815499,-0.08596527145143583
0,2,182000,3.040376698859875,0.12911063763077807
1,0,182000,0.8400093163193679,3.0248044810375636
1,1,182000,2.405198202905277,0.2718557973128783
1,2,182000,3.269017869099306,1.1355422667098551
2,0,182000,1.6160784385084674,3.0059334628475822
2,1,182000,-0.9162169738765047,0.18760316827254608
2,2,182000,0.0301090616732217,2.010358980368532
0,0,183000,1.1687419895863835,0.059367466007143425
0,1,183000,2.207695153150883,-0.21012888270271843
0,2,183000,3.1180959599048554,-1.2758572499767857
1,0,183000,0.3585552569140165,-0.06267642962895166
1,1,183000,3.1425625255101877,-0.17758976964831724
1,2,183000,3.0317122593016035,-0.19211337957969932
2,0,183000,2.515209849379226,-0.3262519158877977
2,1,183000,2.534608763959039,0.026085213374378795
2,2,183000,0.5818883474072586,1.0586787399782849
0,0,184000,3.7241781304262283,-0.20021539625327187
0,1,184000,3.048141803435226,0.047958699483545815
0,2,184000,2.8228642888392854,-0.41914601769915355
1,0,184000,2.050219865648898,-0.005751753131827945
1,1,184000,0.3741386934877782,0.09459965526090498
1,2,184000,3.062361750478001,-1.9184350128544732
2,0,184000,1.9237210654520445,-0.2881537718025398
2,1,184000,0.8697255968688983,-0.0668999556581487
2,2,184000,2.88358190425944,0.7422570409854996
0,0,185000,3.0923388839104926,0.061400553096537726
0,1,185000,2.1552963711870494,-0.048452726991721755
0,2,185000,3.1106885452824713,-0.1254011663348253
1,0,185000,0.26213550956146336,3.190751660793317
1,1,185000,1.4934418480273945,0.21920195842093357
1,2,185000,3.4415470967525534,-0.34268073316871267
2,0,185000,-1.4829759256036794,2.9579980759435918
2,1,185000,-0.09682828679702714,3.1269058721300556
2,2,185000,1.9595928754441554,1.9590494855268847
0,0,186000,3.3975893772962587,0.06686426942642448
0,1,186000,2.0949729313033627,0.041757552992250854
0,2,186000,2.510909638585523,2.585865360346928
1,0,186000,1.6909346770800995,0.10966590089750668
1,1,186000,2.9037989721973645,-0.054568517216390736
1,2,186000,0.2787160567215096,0.9679633341416104
2,0,186000,2.874099318440089,3.0853320154539468
2,1,186000,1.772395797562838,0.06503376687465959
2,2,186000,-0.2515191270756986,2.260301148790213
0,0,187000,1.8652725749072159,0.07546746919589606
0,1,187000,2.542540314080186,0.10751044749214814
0,2,187000,0.3713272548112703,0.34600026178079074
1,0,187000,0.08921288483120596,-0.031707491151101004
1,1,187000,3.2526504788692603,3.2450199944865172
1,2,187000,3.436594486171353,2.0001229319405103
2,0,187000,2.1894780173122954,0.016727036890567332
2,1,187000,1.4572975250030313,-0.3381263807841598
2,2,187000,0.6345986554932959,0.5915655168390754
0,0,188000,1.2651570417179225,-0.5462218185310355
0,1,188000,1.4526310099746527,0.006044606442504434
0,2,188000,3.4897997248880066,-1.5352734120449616
1,0,188000,-1.3468755613639483,3.1561515578973616
1,1,188000,2.8275464281852303,0.23683366958053192
1,2,188000,3.0099400035266224,1.5163734033905834
2,0,188000,2.3342560195262294,0.36611532134302066
2,1,188000,1.8453590011443683,-0.12072642808170103
2,2,188000,2.135846733763185,2.017862129821788
0,0,189000,1.6445274183313716,-0.020421844243719126
0,1,189000,-0.24635414092358887,-0.3993589230378722
0,2,189000,3.398184383452836,0.2112037683185479
1,0,189000,1.4929087402861558,-0.376375854024283
1,1,189000,2.7386168819289685,0.2177181797537767
1,2,189000,2.862480562142404,-0.969676189329515
2,0,189000,0.6407792165619234,-0.14761420033112818
2,1,189000,-1.2946414036634126,-0.17305159511178325
2,2,189000,1.4550939352746919,0.5196492005219692
0,0,190000,3.610909832256499,3.137327240662193
0,1,190000,2.2871379133874337,-0.12914551739866806
0,2,190000,3.375153494853612,2.2771213622519104
1,0,190000,3.085376824913091,0.00389561605674301
1,1,190000,2.143974380960108,0.14636765854103287
1,2,190000,3.159765941252927,0.7127728743992954
2,0,190000,1.7128364226787471,-0.26063645717393735
2,1,190000,2.1952104672820205,-0.25007266331344136
2,2,190000,0.14976704672778443,0.3108354590045786
0,0,191000,3.5177257118770724,3.102663399165399
0,1,191000,3.0619077173821903,0.04092678192147802
0,2,191000,0.5566919687354455,1.0816851821463795
1,0,191000,2.808112321544058,0.04668878201442332
1,1,191000,1.3158031909432233,0.19981853869976815
1,2,191000,2.9480526939615,2.5007924782014688
2,0,191000,1.712415759943002,-0.009734343395367948
2,1,191000,1.6537610652055588,0.18001685393067893
2,2,191000,1.0352774079490314,0.6490693385127163
0,0,192000,3.5382456546518433,-0.02180375222087809
0,1,192000,3.163077337604377,-0.14152955819385302
0,2,192000,0.04534723854742614,0.8340919512034994
1,0,192000,-2.827518823254445,0.029848327262060048
1,1,192000,1.0096887741731864,0.28940438814860786
1,2,192000,0.07622903270140208,0.2760204378889449
2,0,192000,0.24275646394276057,0.24593171771114022
2,1,192000,1.4587769529768968,0.29400786673957585
2,2,192000,0.11446517542418685,0.5916437680005437
0,0,193000,2.531887609019076,0.1202527135197172
0,1,193000,-1.4984063429902146,3.244885353795308
0,2,193000,0.047419601589320855,0.9167928810259371
1,0,193000,3.2519639324471483,3.198558366564575
1,1,193000,1.03024001701734,0.1067073516741286
1,2,193000,3.3402736872200705,-0.2194731032876118
2,0,193000,-0.9923794878426877,-0.3463795510347581
2,1,193000,1.165389517563328,-0.163253150742429
2,2,193000,0.26600182448353255,0.05250498383097806
0,0,194000,1.7555392777451402,0.1777148051307674
0,1,194000,1.9892591945349807,0.0354753454359833
0,2,194000,3.0630959348448514,-0.045794161688314815
1,0,194000,1.586641240379881,-0.06502598846831906
1,1,194000,2.724757159354539,-0.18402403281195504
1,2,194000,3.3838258701975916,0.17827359933934697
2,0,194000,0.36860725859686605,0.06913457053094318
2,1,194000,0.08588832420444799,0.10387819860899677
2,2,194000,0.27020717811674994,0.40078755003321326
0,0,195000,2.233784777748424,0.12608758806606896
0,1,195000,3.577827122906755,-0.1045574444027672
0,2,195000,3.5533283387400614,3.8419135416889656
